lat,long,time,Year,Month,Day,Hour,Minute,Second,CTD,Depth,Press,Salinity,Temperature,Oxygen,ChlF,Turbidity,FDOM,Density,OxygenSaturationConc,OxygenSaturation
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,8.55,18.7381916046143,17.0196465868539,6.0021735297309,323.515133327908,3.49455600478059,0.617586109163207,8.74661143295897,1013.37860882811,343.025909756981,94.3121566406178
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,8.65,18.8481485578749,21.3659205058281,6.15032789442274,311.101179334852,2.96725012304287,0.626393045476172,8.12462560039234,1016.78573491393,331.037351437864,93.977666865561
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,8.75,18.9512489318848,21.7880732487986,6.15892537434896,309.213944498698,2.67783317890773,0.641773311297099,7.90566721765734,1017.11712594691,329.942716303809,93.7174634320388
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,8.85,19.0634731292725,22.118417105775,6.17455647786458,305.184310913086,2.13549998712301,0.622938302459278,7.464405872122,1017.3755867444,329.018473202766,92.7559805205857
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,8.95,19.1628223419189,22.2968523902079,6.19010416666667,304.203570556641,2.01220006942749,0.621777759657966,7.41016699280982,1017.51449478452,328.464464869976,92.6138450553734
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,9.05,19.2594246864319,22.3317068481633,6.19282786051432,304.020647684733,1.63400006956524,0.63632775677575,7.39647258652581,1017.54165733508,328.358838614799,92.5879287937738
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,9.15,19.3433151245117,22.3830789547046,6.19804890950521,303.369761149089,1.51341672738393,0.646316647529602,7.40608374277751,1017.58157335156,328.193736721519,92.4361824145675
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,9.25,19.461255645752,22.6044288901541,6.2089097764757,302.291174994575,1.77383338080512,0.646144423219893,7.3862226539188,1017.7546953327,327.574699434312,92.2816003545453
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,9.35,19.5699335734049,22.9141826356637,6.22111680772569,302.230390760634,1.76525008016162,0.655572209093306,7.28816707928975,1017.99724662817,326.73393801389,92.5004585069415
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,9.45,19.6858825683594,23.1209026710463,6.23130798339844,301.576619466146,1.43922924498717,0.648405525419447,7.24679197867711,1018.15890901061,326.158182972285,92.4633000827614
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,9.55,19.7503255208333,23.1735984461483,6.24245198567708,300.443806966146,1.63794453938802,0.648808320363363,7.2108891805013,1018.19925867293,325.945010730409,92.1762251530963
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,9.65,19.8663895924886,23.180058843949,6.24999660915799,300.356082492405,1.58733340104421,0.643338865704007,7.19691697756449,1018.20358308564,325.870775183165,92.1703034964031
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,9.75,19.9316399892171,23.2041663896219,6.26157972547743,300.710545857747,1.68388899167379,0.647399988439348,7.22483364741008,1018.22138577035,325.722879684483,92.3209773133025
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,9.85,20.0358896255493,23.2656096859017,6.28160095214844,303.910868326823,2.23324936824244,0.665124982595444,7.21150046813628,1018.267709427,325.420175020219,93.3902971160102
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,9.95,20.1658735275269,23.3628589895978,6.30328877766927,305.925837198893,2.9184153119167,NaN,7.21208378132464,1018.34202540858,325.019393072639,94.125410273756
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,10.05,20.2518124580383,23.4228879922552,6.31857638888889,308.340966118707,3.04008392166753,0.685170819362005,7.20922258165148,1018.38769650176,324.757601900513,94.9449571970804
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,10.15,20.3677892684937,23.4618531307611,6.33806864420573,308.935017903646,3.28400015830994,0.69020414352417,7.21083370844523,1018.41635723668,324.51378123746,95.1993523127407
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,10.25,20.4609260559082,23.4997843725767,6.34387969970703,309.186019897461,3.34438912731882,0.679399977127711,7.20675036399668,1018.44560279573,324.378429166315,95.3164551330063
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,10.35,20.5231895446777,23.5254875275867,6.34507751464844,311.224385579427,3.22216710389143,0.705083310604095,7.19366701611695,1018.46570129976,324.307925439232,95.9657045562222
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,10.55,20.7603480021159,23.6877209011404,6.34696451822917,311.102176242405,3.18152777686162,0.683224976062775,7.18375035339167,1018.59314371058,323.90707268312,96.0467376230335
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,10.65,20.8701190948486,23.8333753440135,6.33789740668403,310.908786349826,3.4392774109234,0.691827760802375,7.15472245528892,1018.70867986151,323.630543979484,96.0690491468369
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,10.75,20.968138217926,23.9067705436545,6.29992167154948,307.341857910156,2.9979801673325,0.685527775022719,7.11087519860187,1018.77035839203,323.748831370856,94.9321906765724
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,10.85,21.0933513641357,23.9492776987385,6.27907307942708,305.844329833984,1.75958345442388,0.650683323542277,7.065833568573,1018.80596070623,323.808567912259,94.4522042161829
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,10.95,21.1593074798584,23.9675020471015,6.27430725097656,304.561442057292,1.65333360393151,0.659058316390353,7.05387538856205,1018.82079449125,323.801979738754,94.0579308079013
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,11.05,21.2734196980794,23.98386401594,6.26968383789062,303.101938883464,1.39300013548768,0.662055541303845,7.06247266966663,1018.83414810961,323.798725247202,93.6081322284583
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,11.15,21.3787047068278,24.0020563035186,6.26521470811632,301.319064670139,1.39445831920045,0.646291633447011,7.052722441778,1018.84892652185,323.789923621347,93.0600499546469
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,11.25,21.4702908992767,24.0719740283204,6.25799306233724,300.829877217611,1.60187517643546,0.638872896444559,7.04052114130461,1018.90469966513,323.679267566095,92.9407309524951
55.9166666666667,12.5898333333333,19-Apr-2026 11:16:00,2026,4,19,11,16,0.5,RBR,11.35,21.5507183074951,24.1801165261051,6.25274149576823,300.595886230469,1.35525006055832,0.641599982976913,7.03666688101402,1018.99035859546,323.46253028307,92.9306667969889
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,0.55,10.73659324646,8.73279600521794,6.16582234700521,351.620524088542,0.625500023365021,0.517966667811076,9.73925018310547,1006.84506501414,363.131585961926,96.8300576654902
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,0.65,10.7641744613647,8.73450925052172,6.15818277994792,352.088562011719,0.639333347479502,0.510883321364721,9.74125035603841,1006.84687193082,363.195658644247,96.9418421260901
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,0.75,10.895245552063,8.73602328380849,6.15582275390625,352.814442952474,0.633666674296061,0.512149979670843,9.73416709899902,1006.84820558782,363.21282616371,97.1371101287737
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,0.85,10.9871559143066,8.7378685147355,6.15431722005208,353.067616780599,0.633250008026759,0.507383316755295,9.72733386357625,1006.84974894559,363.221430011166,97.2045115206293
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,0.95,11.055046081543,8.7401509610778,6.15364583333333,353.052642822266,0.657250016927719,0.510083317756653,9.72400045394897,1006.85158676511,363.221368704211,97.2004053841264
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,1.05,11.1592235565186,8.74470132808329,6.14471435546875,352.774261474609,0.667750030755997,0.511183321475983,9.72566715876261,1006.85570431978,363.289508238239,97.1055462585134
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,1.15,11.2651233673096,8.75327247027744,6.12887064615885,352.769739786784,0.663541699449221,0.513674984375636,9.73558394114177,1006.863399519,363.409108711764,97.0723439039007
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,1.25,11.4175634384155,8.76277543161983,6.12176513671875,353.21044921875,0.657250016927719,0.520549972852071,9.75050067901611,1006.87130729481,363.447643610428,97.1833097361746
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,1.35,11.4911279678345,8.77175715219174,6.12201944986979,353.459915161133,0.661208356420199,0.513474971055984,9.75625054041545,1006.8783669859,363.421346478079,97.2589856337601
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,1.45,11.6118628184001,8.77838746311589,6.12994384765625,353.621412489149,0.68022225300471,0.510144425763024,9.76800060272217,1006.88311790873,363.33233619892,97.3272613686512
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,1.55,11.7218046188354,8.7868254325883,6.13939412434896,353.491180419922,0.697833359241486,0.510349988937378,9.77100054423014,1006.88920028468,363.224813508499,97.3202180229492
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,1.75,11.8782343864441,8.79153748219734,6.1458740234375,353.012532552083,0.707583367824554,0.512066652377446,9.76125049591064,1006.89252418959,363.153983367423,97.2073965095189
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,1.85,11.9695949554443,8.79918270904787,6.14731852213542,352.835906982422,0.709000021219254,0.517416656017303,9.7502506573995,1006.89845917039,363.120586796007,97.1676957496869
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,1.95,12.1125993728638,8.80347328358443,6.1236572265625,353.24462890625,0.714333355426788,0.514733334382375,NaN,1006.90325168319,363.321848399865,97.2263656760536
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,2.05,12.2265954017639,8.81138675801694,6.07325236002604,353.915303548177,0.707166701555252,0.515166660149892,9.75333388646444,1006.91247052872,363.754547364632,97.2950870613882
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,2.15,12.3050479888916,8.81895452112172,6.03083292643229,354.265106201172,0.688916703065236,0.51826665798823,9.75483385721842,1006.92091852891,364.116984002819,97.2943097316297
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,2.25,12.4079723358154,8.82550771970408,6.00584920247396,354.669962565104,0.681333363056183,0.514449993769328,9.75250053405762,1006.92753487855,364.325132659125,97.3498479164613
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,2.35,12.4943857192993,8.83818953812191,5.97189670138889,353.931157430013,0.69047224521637,0.511066642072466,9.79000038570828,1006.9394898213,364.598216437183,97.0742975345826
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,2.45,12.6029825210571,8.85216097068972,5.95600382486979,NaN,0.683166682720184,0.509966651598612,9.79333368937174,1006.95141396209,364.704595001988,NaN
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,2.55,12.7049694061279,8.87550610322436,5.94020080566406,353.723424275716,0.674833318901658,0.505991657574971,9.80433400472005,1006.97071879074,364.785039014797,96.9676347558124
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,2.65,12.8084383010864,8.92668266091955,5.92045423719618,355.117685953776,0.690277793113613,0.512577772140503,9.82316727108426,1007.01218426174,364.826477040769,97.3387920839123
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,2.85,12.9757385253906,8.97834679517429,5.88645426432292,355.163838704427,0.736333353320828,0.523358325163523,9.84050035476685,1007.05484380196,364.995917307738,97.3062497038778
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,2.95,13.090069770813,9.01089308221951,5.84663899739583,354.472991943359,0.760166704654694,0.527499993642171,9.83883349100749,1007.0827517297,365.269850104921,97.04414197929
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,3.05,13.2085556983948,9.037087879205,5.81687927246094,354.225234985352,0.761666685342789,0.524758319060008,9.85450029373169,1007.10507456936,365.469843288651,96.9232459230793
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,3.15,13.3348817825317,9.05991940339159,5.79262288411458,352.716395060221,0.750749990685723,0.5260333416517,9.8714171703281,1007.12443099955,365.629030116988,96.4683780572251
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,3.25,13.3718490600586,9.07464676387064,5.77041625976562,NaN,0.757999967225276,0.523850023280665,9.86800059787871,1007.13727767229,365.79155160215,NaN
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,3.35,13.4604234695435,9.08823888340796,5.75094604492188,352.189046223958,0.776083335622094,0.527525007491849,9.88516708767633,1007.1490730282,365.932330446926,96.2443099230443
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,3.45,13.5847845077515,9.10564797816975,5.74443562825521,352.192993164062,0.78608340468871,0.530583322048187,9.92766687838955,1007.16316189628,365.94470187053,96.2421347716813
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,3.55,13.7258405685425,9.12219191000519,5.76092529296875,350.986979166667,0.790833408106043,0.528016646703084,9.91825029818935,1007.17529799815,365.749763480958,95.9636927242854
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,3.65,13.8305263519287,9.13627211917912,5.78168741861979,350.321492513021,0.795708408687762,0.533508320649465,9.89575061214469,1007.18524781841,365.522741285875,95.8412303652085
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,3.75,13.9119911193848,9.14760510248517,5.77884928385417,351.113962809245,0.781250090865793,0.543383320172628,9.89775055671736,1007.19434264161,365.518023824528,96.0592747617287
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,3.85,14.0323066711426,9.15947883100944,5.75248209635417,352.060475667318,0.754833360513051,0.540449996789297,9.90800062815348,1007.20517098183,365.72610270016,96.2634258446556
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,3.95,14.1481924057007,9.16954126257067,5.73088582356771,352.517639160156,0.746333399352676,0.533999999364217,9.91933392807733,1007.21429996402,365.895789262883,96.3437266852187
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,4.15,14.2889759063721,9.20166841119231,5.7236073811849,350.559366861979,0.758875056992487,0.527424991130829,9.92716709102085,1007.24003954072,365.875437958244,95.8138564365689
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,4.25,14.4557018280029,9.22753961403093,5.72724405924479,348.748789469401,0.742166697978973,0.531949977080027,9.90500036875407,1007.26024328329,365.772461886366,95.3458299377787
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,4.35,14.5106115341187,9.25233411176598,5.72545878092448,349.097997029622,0.718666721911416,0.52523331840833,9.88225056265039,1007.27989683189,365.721831186046,95.4545141309961
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,4.45,14.596622467041,9.27017149795078,5.71295166015625,349.747639973958,0.724083349698671,0.525699992974599,9.886708716877,1007.29465562162,365.787699804311,95.614926407057
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,4.55,14.7297897338867,9.28577333218913,5.68135579427083,349.423858642578,0.739666710297267,0.530999978383382,9.8942502339681,1007.30869784001,366.03380116497,95.4621834187095
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,4.65,14.8089586893717,9.30663799888656,5.64660135904948,348.264689127604,0.730270872513453,0.540799995263417,9.90327813890245,1007.32705218569,366.294858287345,95.0776898032249
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,4.85,15.0129356384277,9.34905529010965,5.64569854736328,348.559664408366,0.767750036716461,0.539869991938273,9.92966728210449,1007.36056367104,366.188430715379,95.1858756781108
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,4.95,15.1341772079468,9.38609780515294,5.65113830566406,348.432062784831,0.819083382685979,0.557716647783915,9.92791700363159,1007.38948867487,366.038634258543,95.189969083625
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,5.05,15.2363991737366,9.4069113452417,5.64411926269531,347.692749023438,0.88929171860218,0.551791648070017,9.93625020980835,1007.40629087769,366.046490409497,94.985953460303
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,5.15,15.3016379674276,9.433184419593,5.63767835828993,347.038004557292,0.907666716310713,0.560716655519274,9.92658392588298,1007.4273684822,366.034315849961,94.8102376006582
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,5.25,15.3986463546753,9.45458625414523,5.63100179036458,NaN,0.957166609354733,0.574066658814748,9.94725060310834,1007.44461626102,366.0374577618,NaN
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,5.35,15.5117197036743,9.49107332995839,5.6213124593099,347.074478149414,0.991749949443259,0.564249982436498,9.94833381818606,1007.47392914985,366.027351666972,94.8220062158628
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,5.45,15.6236794789632,9.54629642609985,5.61432902018229,347.073933919271,1.11655553043331,0.549527770943112,9.94100062052409,1007.51787605527,365.941902885599,94.8439987829908
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,5.55,15.7160453796387,9.60655945649856,5.61652628580729,345.87353515625,1.21600000953013,0.553045814236005,9.92450070381165,1007.56529744252,365.759054092568,94.5632189514342
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,5.65,15.8094444274902,9.66292398284032,5.62102254231771,346.19590250651,1.25475007295609,0.554424971342087,9.93200063705444,1007.60951512617,365.565860493504,94.7013766655222
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,5.75,15.9091205596924,9.71662236642267,5.62746175130208,347.001037597656,1.25254171093305,0.565929149587949,9.94750070571899,1007.65151968066,365.362270715076,94.9745130821845
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,5.85,16.0381278991699,9.76965284697663,5.63645935058594,346.136611938477,1.26541670163473,0.566725005706151,9.94208383560181,1007.69285196103,365.137324816235,94.7962830457497
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,5.95,16.1472358703613,9.78906551327761,5.64505004882812,345.396464029948,1.26150008042653,0.566383341948191,9.94175068537394,1007.70768625741,365.006824051664,94.6273990705061
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,6.05,16.2368288040161,9.80398147930324,5.65619405110677,345.123326619466,1.15579167910244,0.563666651646296,9.95166746775309,1007.71882909036,364.865283853174,94.5892475641359
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,6.15,16.35924243927,9.83826053038815,5.67767842610677,346.191548665365,1.09008327936781,0.567724972963333,9.93133412264285,1007.74465887658,364.577784457681,94.9568414269491
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,6.25,16.4277791976929,9.86871911625844,5.6905263264974,346.43505859375,1.1285833961949,0.59781670548621,9.92033402879474,1007.76795400554,364.379235950322,95.0754116628592
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,6.35,16.4974632263184,9.8958438252394,5.69565836588542,345.999379475911,1.12800010982855,0.597600082121357,9.90550042707597,1007.78905346725,364.259759938593,94.9869893765483
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,6.45,16.6250012715658,9.94196981519325,5.7037116156684,346.663197835286,1.15797228232633,0.592966636021932,9.91383374424502,1007.82496866334,364.062808501176,95.2207118498254
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,6.55,16.7493209838867,10.0091868767928,5.7139892578125,347.48134358724,1.15575002534319,0.589991648991903,9.9043339546154,1007.87738311817,363.789234883703,95.5172144382785
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,6.65,16.8139228820801,10.0975942662759,5.71650187174479,347.069864908854,1.17666669686635,0.588833312193553,9.87433369954427,1007.9469459606,363.529292476163,95.4723242643814
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,6.75,16.9056549072266,10.1563686161757,5.70476277669271,346.865498860677,1.21891646885103,0.590633312861125,9.86741687261228,1007.99396410765,363.477805292163,95.4296228849151
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,6.85,17.0397210121155,10.2709207479156,5.69468519422743,347.179928249783,1.38083328199626,0.587237482269605,9.8969171434643,1008.08486780205,363.261745814818,95.572939416188
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,6.95,17.1354503631592,10.3609026269204,5.70868937174479,347.035858154297,1.44333335720015,0.591774980227153,9.86916713708397,1008.15500134119,362.894216696075,95.6300327169282
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,7.05,17.2313785552979,10.4333860030466,5.72173055013021,346.619140625,1.40583336353302,0.594116667906443,9.85583368937174,1008.21138427303,362.582627479345,95.5972830344018
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,7.15,17.3527717590332,10.5209885656741,5.73617553710938,346.052317301432,1.38349996690355,0.588808317979177,9.83616686705515,1008.27959370924,362.21833610652,95.5369407913316
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,7.25,17.4410972595215,10.6010657504575,5.75033230251736,346.266835530599,1.36194449934284,0.59222776359982,9.8104168024644,1008.34187649444,361.877174006878,95.6862881669398
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,7.35,17.5439538955688,10.6726198228775,5.75566609700521,347.480311075846,1.38358346754668,0.606441656748454,9.7999172068216,1008.39795896024,361.638332896951,96.0850328814177
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,7.45,17.6373310089111,10.7497558081582,5.75928751627604,347.200073242188,1.45233341058095,0.618483304977417,9.80283387502035,1008.4585401224,361.400148633087,96.0708163943463
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,7.55,17.7577781677246,10.8032771007801,5.76023356119792,346.582804361979,1.49350007375081,0.615683297316233,9.80475028355916,1008.50066733101,361.249026710853,95.9401351244018
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,7.65,17.8670399983724,10.9314392518066,5.76262071397569,347.165113661024,1.52161121368408,0.598055534892612,9.79916678534614,1008.60153405267,360.886324672146,96.1979132837501
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,7.75,17.9283361434937,11.0456655723445,5.76259358723958,346.204783121745,1.72766675551732,0.607516646385193,9.77375030517578,1008.69155988959,360.582645738438,96.0126027176797
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,7.85,18.0198364257812,11.1222156825826,5.76087443033854,345.885477701823,1.84991677602132,0.613099972407023,9.71950022379557,1008.75199434904,360.394474229773,95.9741345760203
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,7.95,18.1129188537598,11.3190997648665,5.76128133138021,345.035024007161,1.894500096639,0.604716638724009,9.69383366902669,1008.90712951235,359.867858236644,95.878255340123
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,8.05,18.234148979187,12.0479948934506,5.80162556966146,342.268778483073,2.11572927733262,0.603127751085493,9.65272278255886,1009.47890806325,357.581263105049,95.7177609114611
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,8.15,18.348804473877,13.0538426562118,5.857177734375,339.574066162109,NaN,0.597849984963735,9.47708400090536,1010.26750611742,354.453036581405,95.8022731127375
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,8.25,18.4685649871826,14.5337999643027,5.91796366373698,335.069920857747,2.76166677474976,0.593341648578644,9.27608410517375,1011.42850425607,350.084586690558,95.7111319939137
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,8.35,18.5886383056641,16.5930438613719,5.98550415039062,329.131652832031,2.89983344078064,0.598733305931091,9.0695006052653,1013.04421290328,344.245071773829,95.6096919953215
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,8.45,18.6478614807129,17.960493201664,6.02567545572917,325.87749226888,3.08966680367788,0.611716647942861,8.87200037638346,1014.11708143286,340.463051249471,95.7159642060826
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,8.55,18.7306652069092,18.9751771096806,6.06453450520833,321.3033074273,3.36027797063192,0.611583299107022,8.65127807193332,1014.91224111005,337.610966921266,95.1696890528532
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,8.65,18.8525009155273,20.0234075157725,6.1080067952474,315.420420328776,3.50125014781952,0.624891628821691,8.14275058110555,1015.73322661471,334.66449280448,94.2497417893249
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,8.75,18.9715270996094,20.725179133388,6.16415405273438,311.591852823893,3.32866684595744,0.634149978558222,7.88354206085205,1016.2802576933,332.490763685498,93.7144386719347
55.92,12.6053333333333,19-Apr-2026 11:30:00,2026,4,19,11,30,0.5,RBR,8.85,19.0596618652344,21.0148105125989,6.20115152994792,310.523712158203,3.42333324570329,0.645533303419749,7.77216704686483,1016.50466503445,331.488119656688,93.6756685216361
